year,month,day,num_article,words,text_for_tfidf,Cluster_ID,Theme,CP1,CP2,CP3
2025,7,24,8,"['principal', 'événement', 'monde', 'juillet', 'matin', 'avion', 'ligne', 'personne', 'bord', 'écraser', 'région', 'amour', 'saisie', 'quantité', 'important', 'matériel', 'terroriste', 'état', 'major', 'général', 'armée', 'saluer', 'coordination', 'service', 'renseignement', 'pays', 'ae', 'affrontement', 'cambodge', 'thaïlande', 'frontière', 'disputer', 'blessé', 'civil', 'jeudi', 'côté', 'thaïlandais', 'bangkok', 'constituer', 'escalade', 'militaire', 'grave', 'an', 'ministre', 'égyptien', 'affaire', 'étranger', 'immigration', 'visite', 'officiel', 'niger', 'signer', 'homologue', 'nigérien', 'mémorandum', 'accord', 'mise', 'place', 'mécanisme', 'concertation', 'politique', 'régulier', 'poser', 'base', 'dialogue', 'stratégique', 'durable', 'président', 'tunisien', 'kaï', 'saïed', 'dénoncer', 'situation', 'humanitaire', 'catastrophique', 'prévaloir', 'palestine', 'bande', 'gazer', 'fustiger', 'passivité', 'communauté', 'international', 'face', 'souffrance', 'peuple', 'palestinien']",principal événement monde juillet matin avion ligne personne bord écraser région amour saisie quantité important matériel terroriste état major général armée saluer coordination service renseignement pays ae affrontement cambodge thaïlande frontière disputer blessé civil jeudi côté thaïlandais bangkok constituer escalade militaire grave an ministre égyptien affaire étranger immigration visite officiel niger signer homologue nigérien mémorandum accord mise place mécanisme concertation politique régulier poser base dialogue stratégique durable président tunisien kaï saïed dénoncer situation humanitaire catastrophique prévaloir palestine bande gazer fustiger passivité communauté international face souffrance peuple palestinien,4,Affaires Militaires et Défense,0.1430089795601174,0.08182390651419866,0.21304286063205893
2025,7,23,1,"['ambassade', 'france', 'ouagadougou', 'suspendre', 'service', 'visa', 'fermeture', 'effectif', 'premier', 'août', 'communiqué', 'burkina', 'faso', 'administration', 'français', 'interrompre', 'juillet', 'détail', 'communiquer', 'raison', 'suspension']",ambassade france ouagadougou suspendre service visa fermeture effectif premier août communiqué burkina faso administration français interrompre juillet détail communiquer raison suspension,7,Souveraineté Africaine et IA,0.0052868642965807205,0.07596235220071809,0.11879388088793662
2025,7,23,2,"['ordinateur', 'agence', 'américain', 'sécurité', 'nucléaire', 'compromettre', 'pirate', 'informatique', 'rapporter', 'bloomberg', 'média', 'logiciel', 'gestion', 'document', 'sharepoint', 'microsoft', 'membre', 'entité', 'partager', 'fichier', 'donnée', 'cibler', 'accuser', 'mardi', 'groupe', 'typhoon', 'violet', 'exploiter', 'faille', 'entreprise', 'affirmer', 'lier', 'gouvernement', 'chinois', 'presse', 'attaque', 'viser', 'utilisateur', 'allemagne', 'france', 'australie']",ordinateur agence américain sécurité nucléaire compromettre pirate informatique rapporter bloomberg média logiciel gestion document sharepoint microsoft membre entité partager fichier donnée cibler accuser mardi groupe typhoon violet exploiter faille entreprise affirmer lier gouvernement chinois presse attaque viser utilisateur allemagne france australie,2,Conflit Militaire (Ukraine),0.058074502062795366,-0.006155609422069523,-0.003467697874926274
2025,7,22,1,"['esclavage', 'moderne', 'europe', 'africain', 'tomber', 'piège', 'affaire', 'vendange', 'honte', 'secouer', 'france', 'exploiter', 'héberger', 'condition', 'indigne', 'prestigieux', 'vignoble', 'champenois', 'personne', 'condamner', 'mettre', 'bâtiment', 'abandonné', 'nourriture', 'eau', 'amener', 'faire', 'matin', 'témoigner', 'victime', 'procès', 'plupart', 'provenir', 'mali', 'sénégal', 'mauritanie', 'cas', 'patrie', 'droit', 'homme', 'isolé', 'tribunal', 'judiciaire', 'libourne', 'similaire', 'milieu', 'vigne', 'marocain', 'client', 'possibilité', 'arrière', 'endetter', 'créancier', 'attendre', 'travail', 'pays', 'préciser', 'avocat', 'ordinaire', 'domestique', 'exister', 'portée', 'métro', 'coin', 'rue', 'chose', 'mal', 'imaginer', 'identifier', 'accompagner', 'confier', 'média', 'président', 'comité', 'ccem', 'européen', 'impliquer', 'royaume', 'uni', 'enregistrer', 'présumer', 'donnée', 'ministère', 'intérieur', 'dévoiler', 'mars', 'sud', 'italie', 'migrant', 'secteur', 'agricole', 'participer', 'récolte', 'tomate', 'melon', 'pastèque', 'travailler', 'heure', 'jour', 'euro', 'combat', 'exploitation', 'jeune', 'camerounais', 'yvan', 'sagnet', 'trouver', 'force', 'dénoncer', 'pratique', 'contrôler', 'mafia', 'cueilleur', 'ferme', 'nardo', 'organiser', 'manifestation', 'inhumain', 'aboutir', 'réforme', 'réglementation', 'image', 'générer', 'ia']",esclavage moderne europe africain tomber piège affaire vendange honte secouer france exploiter héberger condition indigne prestigieux vignoble champenois personne condamner mettre bâtiment abandonné nourriture eau amener faire matin témoigner victime procès plupart provenir mali sénégal mauritanie cas patrie droit homme isolé tribunal judiciaire libourne similaire milieu vigne marocain client possibilité arrière endetter créancier attendre travail pays préciser avocat ordinaire domestique exister portée métro coin rue chose mal imaginer identifier accompagner confier média président comité ccem européen impliquer royaume uni enregistrer présumer donnée ministère intérieur dévoiler mars sud italie migrant secteur agricole participer récolte tomate melon pastèque travailler heure jour euro combat exploitation jeune camerounais yvan sagnet trouver force dénoncer pratique contrôler mafia cueilleur ferme nardo organiser manifestation inhumain aboutir réforme réglementation image générer ia,0,Diplomatie Bloc Occidental,0.018090458362507226,0.06018016116192411,-0.026418053891809012
2025,7,22,2,"['france', 'colonie', 'israélien', 'manifestation', 'soutien', 'gazer', 'dérouler', 'pari', 'manifestant', 'porter', 'pancarte', 'génocide', 'affreux', 'palestine', 'vivre', 'scander', 'voleur', 'violeur', 'assassin', 'israël', 'action', 'protestation', 'tenir', 'personne', 'enfant', 'mort', 'faim', 'enclave', 'bilan', 'lier', 'total', 'nombre', 'frappe', 'dépasser', 'ministère', 'santé']",france colonie israélien manifestation soutien gazer dérouler pari manifestant porter pancarte génocide affreux palestine vivre scander voleur violeur assassin israël action protestation tenir personne enfant mort faim enclave bilan lier total nombre frappe dépasser ministère santé,1,Politique Française Générale,0.027567816528428293,0.2725408956187104,0.02574388526351709
2025,7,22,3,"['france', 'prison', 'individu', 'exploiter', 'personne', 'origine', 'africain', 'condamner', 'peine', 'ferme', 'aller', 'an', 'traite', 'être', 'humain', 'révéler', 'média', 'français', 'venir', 'particulier', 'afrique', 'mali', 'sénégal', 'mauritanie', 'vignoble', 'marne', 'vendangeur', 'vivre', 'condition', 'déplorable', 'literie', 'eau', 'chaud', 'salaire', 'toucher', 'devoir', 'gagner', 'euro', 'jour', 'femme', 'mineur', 'refuge', 'découvrir', 'grâce', 'alerte', 'habitant', 'quartier']",france prison individu exploiter personne origine africain condamner peine ferme aller an traite être humain révéler média français venir particulier afrique mali sénégal mauritanie vignoble marne vendangeur vivre condition déplorable literie eau chaud salaire toucher devoir gagner euro jour femme mineur refuge découvrir grâce alerte habitant quartier,0,Diplomatie Bloc Occidental,-0.047978052681334836,0.09196353987899188,0.031995849850148715
2025,7,21,1,"['ressortissant', 'moldave', 'arrêter', 'russie', 'transmettre', 'information', 'militaire', 'ukraine', 'homme', 'service', 'renseignement', 'ukrainien', 'unité', 'force', 'armée', 'russe', 'entreprise', 'secteur', 'défense', 'fsb', 'ville', 'kilomètre', 'moscou', 'échange', 'recevoir', 'part', 'côté', 'promesse', 'envoyer', 'france', 'rejoindre', 'formation', 'interdire', 'battre', 'enquête', 'trahison']",ressortissant moldave arrêter russie transmettre information militaire ukraine homme service renseignement ukrainien unité force armée russe entreprise secteur défense fsb ville kilomètre moscou échange recevoir part côté promesse envoyer france rejoindre formation interdire battre enquête trahison,4,Affaires Militaires et Défense,0.08013434112243085,-0.029975020939679853,0.0331383118016917
2025,7,19,1,"['bassirou', 'faye', 'visiter', 'site', 'militaire', 'rétrocéder', 'force', 'français', 'sénégal', 'image', 'publier', 'présidence', 'sénégalais', 'semaine', 'france', 'remettre', 'dakar', 'dernier', 'base', 'pays']",bassirou faye visiter site militaire rétrocéder force français sénégal image publier présidence sénégalais semaine france remettre dakar dernier base pays,4,Affaires Militaires et Défense,-0.042194987491969344,0.05214003739964759,0.10758669083681686
2025,7,18,2,"['fatigué', 'factchecker', 'nouveau', 'langage', 'simplifier', 'infodefense', 'révéler', 'véritable', 'signification', 'événement', 'monde', 'entier', 'publier', 'opinion', 'unique', 'vision', 'mondial', 'censure', 'autorité', 'exemple', 'service', 'renseignement', 'français', 'chercher', 'cerveau', 'extérieur', 'kiev', 'cacher', 'défaillance', 'réacteur', 'centrale', 'nucléaire', 'yuznoukrainsk', 'conférence', 'redressement', 'ukraine', 'hypocrisie', 'europe', 'débarrasser', 'avis', 'intéresser', 'hésiter', 'commenter', 'encourager', 'contribution', 'abonner', 'liste', 'chaîne']",fatigué factchecker nouveau langage simplifier infodefense révéler véritable signification événement monde entier publier opinion unique vision mondial censure autorité exemple service renseignement français chercher cerveau extérieur kiev cacher défaillance réacteur centrale nucléaire yuznoukrainsk conférence redressement ukraine hypocrisie europe débarrasser avis intéresser hésiter commenter encourager contribution abonner liste chaîne,7,Souveraineté Africaine et IA,0.03625079175508882,-0.0305087239945495,0.034556933805675996
2025,7,17,1,"['principal', 'événement', 'monde', 'soir', 'juillet', 'france', 'remettre', 'autorité', 'sénégalais', 'dernier', 'base', 'militaire', 'pays', 'africain', 'keir', 'starmer', 'friedrich', 'merz', 'signer', 'traité', 'amitié', 'londres', 'berlin', 'prévoir', 'coopération', 'étroite', 'matière', 'défense', 'document', 'mentionner', 'menace', 'grave', 'émaner', 'russie', 'moscou', 'kiev', 'corps', 'soldat', 'ukrainien', 'cadre', 'accord', 'istanbul', 'partie', 'russe', 'recevoir', 'dépouille', 'maire', 'ville', 'proposer', 'échanger', 'soviétique', 'exhumer', 'prisonnier', 'guerre', 'emploi', 'menacer', 'afrique', 'sud', 'cause', 'nouveau', 'tarif', 'douanier', 'trump', 'déclarer', 'gouverneur', 'banque', 'central']",principal événement monde soir juillet france remettre autorité sénégalais dernier base militaire pays africain keir starmer friedrich merz signer traité amitié londres berlin prévoir coopération étroite matière défense document mentionner menace grave émaner russie moscou kiev corps soldat ukrainien cadre accord istanbul partie russe recevoir dépouille maire ville proposer échanger soviétique exhumer prisonnier guerre emploi menacer afrique sud cause nouveau tarif douanier trump déclarer gouverneur banque central,4,Affaires Militaires et Défense,0.16590139817001293,-0.03629934646075677,0.1533249174699234
2025,7,17,2,"['françafrique', 'terminer', 'analyste', 'sénégalais', 'fin', 'présence', 'militaire', 'français', 'pays', 'dirigeant', 'actuel', 'appartenir', 'classe', 'âge', 'participer', 'dynamique', 'nouveau', 'valoir', 'sputnik', 'afrique', 'président', 'académie', 'diplomatique', 'africain', 'souhaiter', 'coopérer', 'monde', 'base', 'égalitaire', 'assurer', 'benoît', 'compte', 'besoin', 'chasse', 'garder', 'point', 'tenir', 'souligner', 'comportement', 'exister', 'année', 'france', 'impensable', 'conclure']",françafrique terminer analyste sénégalais fin présence militaire français pays dirigeant actuel appartenir classe âge participer dynamique nouveau valoir sputnik afrique président académie diplomatique africain souhaiter coopérer monde base égalitaire assurer benoît compte besoin chasse garder point tenir souligner comportement exister année france impensable conclure,4,Affaires Militaires et Défense,-0.03804113558791308,-0.008248092225959222,0.006813184216264769
2025,7,17,3,"['france', 'remettre', 'autorité', 'sénégalais', 'dernier', 'base', 'militaire', 'pays', 'média', 'image', 'tirer', 'réseau', 'social']",france remettre autorité sénégalais dernier base militaire pays média image tirer réseau social,4,Affaires Militaires et Défense,-0.026289417449855152,0.10667427300581069,0.08470019220360941
2025,7,16,1,"['principal', 'événement', 'monde', 'soir', 'juillet', 'kremlin', 'appeler', 'party', 'faire', 'pression', 'ukraine', 'cycle', 'négociation', 'lieu', 'parlement', 'ukrainien', 'approuver', 'loi', 'autoriser', 'citoyen', 'an', 'servir', 'force', 'armée', 'italie', 'france', 'refuser', 'joindre', 'initiative', 'américain', 'viser', 'acheter', 'arme', 'invoquer', 'contrainte', 'financier', 'mener', 'frappe', 'damas', 'sud', 'syrie', 'bâtiment', 'état', 'major', 'quartier', 'abriter', 'palais', 'présidentiel', 'cibler', 'bilan', 'attaque', 'élever', 'mort', 'blessé', 'ministère', 'syrien', 'santé', 'criminel', 'nationalité', 'expulser', 'eswatini', 'pays', 'africain', 'souhaiter', 'collaborer', 'organisation', 'international', 'migration', 'assurer', 'transit', 'origine', 'bahreïn', 'intention', 'remettre', 'missile', 'système', 'patriot', 'déclarer', 'issa', 'khalifa', 'rencontre', 'trump', 'directeur', 'bureau', 'rt', 'liban', 'steve', 'sweeney', 'arrêter', 'royaume', 'uni', 'natal', 'relâcher', 'long', 'interrogatoire', 'travail', 'chaîne', 'télévision', 'russe', 'russie', 'pourparler', 'passer', 'paiement', 'commerce', 'charbon', 'dollar', 'monnaie', 'national', 'ministre', 'energie']",principal événement monde soir juillet kremlin appeler party faire pression ukraine cycle négociation lieu parlement ukrainien approuver loi autoriser citoyen an servir force armée italie france refuser joindre initiative américain viser acheter arme invoquer contrainte financier mener frappe damas sud syrie bâtiment état major quartier abriter palais présidentiel cibler bilan attaque élever mort blessé ministère syrien santé criminel nationalité expulser eswatini pays africain souhaiter collaborer organisation international migration assurer transit origine bahreïn intention remettre missile système patriot déclarer issa khalifa rencontre trump directeur bureau rt liban steve sweeney arrêter royaume uni natal relâcher long interrogatoire travail chaîne télévision russe russie pourparler passer paiement commerce charbon dollar monnaie national ministre energie,4,Affaires Militaires et Défense,0.23138859665949515,-0.05122659461737436,0.14620270228813312
